Close,High,Low,Open,Volume,SMA_10,SMA_50,RSI,MACD,MACD_signal,EMA_20,WILLIAMS_R,STOCH_K,STOCH_D,ADX,CCI,OBV
0.19127442974933784,0.15748143931886532,0.17251188271992962,0.1963737926377518,0.5513694170458009,0.19075639916658885,0.0,0.4198192441266873,0.3915784539380719,0.5323419663220803,0.16973200237605227,0.3475597327551617,0.3475597327551617,0.3340936635547799,0.4167644209852377,0.36527129399430625,0.23751816991148972
0.21763740726287334,0.182479644781667,0.19300038205383865,0.19337513219760705,0.3818836464244344,0.18504872284248908,0.017132595882849638,0.45595402613513836,0.3893428347635866,0.5057288561673866,0.1676470707198532,0.4260188668737692,0.4260188668737692,0.40510550088130415,0.37851333046159574,0.4241482410987924,0.2762433941762297
0.18898205870682333,0.18543334858002916,0.1819905783787789,0.2223152220882554,0.464110030619362,0.1701598511633842,0.03211544868230163,0.41810270781845105,0.37880450104218655,0.4820705378090358,0.16199833204068892,0.34073738323178504,0.34073738323178504,0.3820727440788505,0.3465755657316137,0.41631449054054687,0.23366271209685335
0.2113331956008688,0.18701825745106684,0.17484514803863083,0.17740586343937978,0.44016065790379755,0.16125687540876807,0.04854498338265906,0.4503305285829459,0.3774483615317007,0.4628391757350063,0.1598222139963174,0.4456424545849598,0.4456424545849598,0.41592602596445827,0.3193313788420641,0.43876424458123825,0.2751204480915159
0.31399099492029553,0.2702975348170446,0.2600802023795034,0.24853554472969014,0.6017935269127898,0.1695781204411582,0.06759071474078847,0.5758760022205186,0.4078111325089294,0.45427621650234135,0.17133204449615833,0.9237967352274479,0.9237967352274479,0.5877342117429487,0.29066041460914455,0.6202544462631864,0.324156879343476
0.26792746527447586,0.2894604439481663,0.28129787493956004,0.3253835473021899,0.5812374422094484,0.17729234322987394,0.08367547791294982,0.5112982654417795,0.41728944186038586,0.4495555052884805,0.1756976803017452,0.7427270748598745,0.7427270748598745,0.7264810785908037,0.27021703080306764,0.620476700319321,0.27608428856904377
0.27559282348272934,0.2797348767782268,0.2645278920440906,0.2972105466955628,0.5390855371751508,0.1935638866919256,0.10020866877214517,0.52032818413777,0.42669521302503904,0.44789229407698994,0.1806539826524598,0.7721014627873588,0.7721014627873588,0.8391585066086518,0.2445283425853265,0.6162084608011469,0.32218044692148073
0.26262629575095325,0.22966646451328818,0.25359096118916,0.2720362065290803,0.34899118372367166,0.20787104051326089,0.11534925883087108,0.5014244540865226,0.42964015461570676,0.4472234162177822,0.18343578520020992,0.7224124847490504,0.7224124847490504,0.7696506700439472,0.2162321319827352,0.5689776233511566,0.28499749529348545
0.27265562402097887,0.26590303475202354,0.2739337148828105,0.29135283202149254,0.3799391703523306,0.22248170545643348,0.13072870865912753,0.5147179249506958,0.43450792031922697,0.447782039287046,0.18726947861097096,0.7608458327090464,0.7608458327090465,0.7759043649398687,0.20303851276722698,0.633728472826548,0.3236315463230045
0.25388640569643983,0.22959446317395293,0.24104993824167564,0.27447697418019396,0.22860138854136342,0.2274812063155217,0.14577916240432212,0.4850557314259756,0.4320374415250923,0.44767385241897734,0.1882737093338984,0.6889203877158793,0.6889203877158794,0.7471943910585445,0.17689861291679532,0.5839217737067647,0.29209347110764294
0.2874848193682452,0.2507743991378307,0.2702880712645003,0.2823570635153971,0.3990866689529487,0.23880384482583827,0.15983812013909204,0.5323590201999062,0.43982827364431926,0.4493378043161329,0.19359368243466632,0.8176727317199797,0.8176727317199797,0.7800734948704835,0.16052442641674536,0.6745202294353585,0.33162531636505227
0.29751414763827083,0.2654708068645967,0.3065986505511299,0.29944211785168606,0.30767311257302865,0.24820423765488142,0.17482322509995735,0.5461898638576355,0.44837657330578573,0.4525896605971768,0.1997238158695864,0.8561060796799757,0.8561060796799757,0.8129525986824223,0.15075550925333747,0.719181226321455,0.3668709326491291
0.3847697408334126,0.340825539875386,0.3268684201684375,0.3130404220619092,0.7165442051272262,0.27124575279969154,0.19291576954137693,0.6512589779120064,0.48099021200993053,0.4625190175442158,0.21672655710103728,0.993318455130973,0.993318455130973,0.9180156861395518,0.16612225477612239,0.8622135583758691,0.42128783153794735
0.29386063004950697,0.3040847404098888,0.2904119839853355,0.3296373867122768,0.7119339150853027,0.2809580958340257,0.2067403752678569,0.5070195098440015,0.47771129246268385,0.4697257713711928,0.22017386235950046,0.5902111152374282,0.5902111152374282,0.8395072386037862,0.16373350270222434,0.7179704500586637,0.3670871014487657
0.27817180922523305,0.2756286019219633,0.2767044396347147,0.31157604659697635,0.4182028050362748,0.27674267073320696,0.21774372418030175,0.4851796940562529,0.4693058679537336,0.473602581908276,0.22123295189649833,0.5157263237337004,0.5157263237337004,0.722025060180972,0.15545930608243475,0.6614957740652764,0.3266589324995181
0.22759513651364133,0.2175635340367919,0.2288735019072655,0.2641562236010461,0.4687830456958695,0.27199611081751557,0.22712462632602004,0.41830266435374897,0.44633203823486056,0.47154210151210363,0.21555059158098105,0.2891776054184299,0.28917760541842985,0.47899062732892583,0.12788897696960788,0.528446496282477,0.2838591405484013
0.22429972333264447,0.18665803090297484,0.19956260732052536,0.2122733647000387,0.40043593899035873,0.2659596189856735,0.23628018854751504,0.41406699837653255,0.42663616954919825,0.46546830473400613,0.20997672934995434,0.27441642022280943,0.2744164202228095,0.3699939903181706,0.10713157299302681,0.46412156737021837,0.24426403027258303
0.22035959104389205,0.17736480154617085,0.1730951990496049,0.1903765781646317,0.5251817151069836,0.26098540964803363,0.24174242611010832,0.408692116623807,0.40953619134333064,0.4567671185926503,0.20441638212836022,0.2624268113981194,0.2624268113981195,0.28256758500833945,0.09740161906925936,0.41134281443290915,0.19881979891378534
0.23669313097592196,0.20682950841332903,0.24265403033422944,0.23744770486652125,0.34529927000332034,0.2567531192447636,0.24374569789891912,0.4351135969969784,0.40085238530293155,0.4478550283476045,0.20153014264411215,0.33503556152254155,0.3350355615225416,0.2983954727925329,0.07589229309614601,0.4996713447338639,0.23582964287392616
0.19191914885709382,0.22404728212532124,0.20371858319216754,0.26569040216908907,0.5804186077905856,0.24946042610167338,0.2468734137090199,0.37121038842876514,0.38021151636335204,0.43608761409143365,0.1930400769504272,0.1359983109773498,0.13599831097734977,0.25062041941982194,0.07013738335092942,0.42028027213695074,0.18779544587771982
0.23031732029466023,0.18745048533849368,0.20831212975322705,0.2114365787200771,0.32595064221572095,0.2427325983783579,0.24973072229773544,0.43426034868667407,0.37582177291315594,0.42568736288127135,0.19040016791903597,0.30669267648213866,0.30669267648213866,0.2658987964942264,0.06479353858751405,0.4160072275630306,0.22389806499833287
0.2238699105941407,0.185865576467456,0.2161137492431798,0.21834027586909918,0.2134935185267253,0.23406568540023107,0.2505396918004786,0.42459226928052346,0.37052763867389593,0.41617763694181964,0.18716515084923452,0.2780315067759451,0.2780315067759451,0.24622382930369657,0.05983139702148546,0.4117261630066689,0.1930683725737354
0.23848409026067507,0.21043155404283123,0.2210718824173127,0.23486754382352668,0.3513760986255718,0.21684987796776564,0.2502625212180254,0.44931292767193337,0.37101322215955496,0.408678960654888,0.18615703401893488,0.3429970515443493,0.34299705154434923,0.3176695088652873,0.04308101879053314,0.4531051541375337,0.23036314887802894
0.2189268454783851,0.19602337152482238,0.2275611236076563,0.2406554553944872,0.18368753660380754,0.20803120299649208,0.24898484426028747,0.41726534641557156,0.3655924919597841,0.4014620501436457,0.18267711348315055,0.2560577165668291,0.2560577165668291,0.3001928367328195,0.027527096147506005,0.4096813280362891,0.2009310091617593
0.19227736257634062,0.1658382115614804,0.18432373244126618,0.18451886349056162,0.4132182101684099,0.19792260897352423,0.2457917779466496,0.375253140314614,0.35344154615419593,0.3929583579708129,0.17602960689596858,0.13759070616786967,0.13759070616786973,0.251719650808434,0.03192226964133178,0.3081033440915574,0.1607365595402465
0.06619389451660825,0.06642173020207753,0.05971566026891517,0.09435144989876953,0.9943663373829615,0.17892790449839155,0.23817078349738524,0.22374479985789383,0.30580906284528653,0.3754529879768641,0.15346076823816437,0.04682833248019913,0.04682833248019907,0.1494969254891213,0.07464486899007101,0.0,0.09329304490793325
0.08116628790238922,0.039766614528902934,0.06525710977272359,0.08479778860364319,0.3982616983893984,0.16208306939756761,0.230011226766763,0.25213060715365837,0.27397043484458594,0.35429495515754084,0.13500717868132106,0.10316068463979712,0.10316068463979709,0.09672446745843437,0.11431585409961459,0.08572343088002629,0.13278620867354132
0.06304178868560598,0.03724513861796782,0.04549767240874821,0.0837516997215218,0.5105367831193296,0.1435689295588673,0.21992275739651934,0.23324468611188684,0.24476763945132093,0.330807030310851,0.1159313747386654,0.0939737275255348,0.0939737275255348,0.08167005374079937,0.15619913435624624,0.14128233319439779,0.08802865371465399
0.04957373988458894,0.021540272437678445,0.04651844817162651,0.05006978714203431,0.3877641184166838,0.12154755294881625,0.21176094506606952,0.21913441432114195,0.2193838896063824,0.30631328305058325,0.09690399462288107,0.05795672543378308,0.05795672543378305,0.08551102202311547,0.1950907517374042,0.19783837521667208,0.04902770394017348
0.0,0.0013687949273242664,0.005614322323937598,0.053347234365940424,0.6016073971906002,0.09896131091899046,0.2025467957021057,0.1705355218377531,0.18626215990342845,0.2792762517021418,0.07317984420826878,0.010930754874794548,0.010930754874794476,0.05367783313544885,0.24164431322224128,0.20753752287285698,0.0
0.046135128665077275,0.0,0.0,0.0,0.42196221634818937,0.0772856022546761,0.1914916195698453,0.26458718681539056,0.17666551688436027,0.2554903823734054,0.05777255781424706,0.19613098786440342,0.1961309878644034,0.08893744325224776,0.2862453990563197,0.28596599250204774,0.040604441466431336
0.07565010269813525,0.0325625232698985,0.036091960826242046,0.05760107377602759,0.39128558367349164,0.059842171129175094,0.18024039536538872,0.31962958446754686,0.1805371358427381,0.23733159069870352,0.04770787053732179,0.30213912520817787,0.30213912520817787,0.17321707433152458,0.30637661461659654,0.3679843066930626,0.07977050686500575
0.05788381720059859,0.020171477510354176,0.04710176450130181,0.07343094914237418,0.2992379590091899,0.03858800497494247,0.17117947893787253,0.29801113474285756,0.18048654719842291,0.22279319073071568,0.036269058320050784,0.23832843606435125,0.2383284360643513,0.25170345458106674,0.32506988620828225,0.381662838711711,0.04492040084255322
0.046994754142085246,0.03609256756006588,0.04783082647123549,0.06443518063627869,0.4304471408633828,0.018353964491012443,0.1603631625751427,0.28462640549512414,0.17946249460926153,0.21093237909795357,0.024489951433302893,0.20956473424728397,0.209564734247284,0.2563401163151139,0.33184884206303517,0.40268475741780047,0.003918115437719441
0.049143927146084954,0.0325625232698985,0.054976368067597495,0.051394662807917074,0.37227853460683336,0.001509129390188742,0.15207966819851457,0.28919304641619165,0.18166666968444986,0.20193898003939692,0.01411484501621211,0.21767478125028522,0.21767478125028525,0.2271872217793022,0.33814358678530576,0.41998223539317275,0.042192972052462335
0.053370564823347184,0.01779411420379765,0.05308056218209928,0.0702231986144084,0.20442429667850487,0.0,0.14314268597858962,0.29870934912286257,0.18700900212270133,0.19594461528928447,0.005282790389157082,0.2336242791099081,0.23362427910990816,0.22556358054624948,0.34475844488788127,0.4255287484502336,0.07259742381264603
0.11684216624745714,0.07427416329222222,0.08122493536570251,0.07900977062551348,0.2885058419506395,0.004198559798367463,0.135929552803609,0.42808563622544776,0.21283056532681124,0.19695090199380402,0.0056255382487803264,0.5002177165576147,0.5002177165576147,0.3258825476128306,0.3135839151637113,0.5137461344573253,0.10694431879175643
0.12923557389073442,0.09595854833427925,0.12263950472293754,0.14700139808379842,0.32128989942858854,0.011988657151428498,0.1302757714916458,0.45050084390042877,0.2388138868114374,0.20359405490076382,0.007562865301635163,0.6242958350999017,0.6242958350999017,0.46622793056907585,0.272564224886287,0.5643041925157601,0.14282840346777975
0.11032304821620062,0.06728629590264013,0.10346338368863747,0.11373777208712237,0.16253829124733504,0.019138014520369274,0.12160468873186553,0.4172094140811904,0.2550733289523375,0.21256186812759675,0.006832520108097141,0.7848880547885941,0.7848880547885941,0.6564967938634596,0.24440038977138545,0.5347261128203703,0.11438791654132478
0.1059531031889438,0.10049705107796998,0.10433830255504345,0.13884241555766455,0.37304691628048725,0.031607236308230174,0.11322880072267227,0.40941471519415407,0.2679674201844014,0.22263325784643165,0.0055979693043183495,0.7344307342467011,0.7344307342467011,0.7373354896213764,0.21453573538344922,0.5674148629815463,0.07607703179330913
0.13131314787547674,0.09430163812390673,0.10514034860132025,0.1119943970240894,0.2642953421889264,0.04163151668339899,0.10631311789810564,0.4609034237732537,0.2871514313130952,0.2350007741666795,0.007810701974063634,0.89632753594461,0.89632753594461,0.831227315609829,0.18680427059465135,0.5988796798391899,0.10928873687666454
0.10194137188093357,0.12174920823260016,0.10834853278642745,0.16338916623917588,0.6303313722669441,0.04472563716366507,0.10114832724751172,0.4053220998094029,0.2943407814347781,0.24651014322082343,0.005956261216979294,0.6246133787983785,0.6246133787983785,0.7759084614406251,0.17538398742194056,0.6193791148728889,0.058914213721955516
0.09026439167614944,0.06685395808950437,0.08880793639526752,0.10474200358102688,0.2759035643500902,0.04853638505685313,0.09406364291819189,0.3841141452247434,0.2974510906904445,0.2564164855958777,0.0027452770582914706,0.5588611622869135,0.5588611622869135,0.7153105691798043,0.15285000998341464,0.5612237315880777,0.025158218490328507
0.091482230872404,0.065125046539797,0.08734970119918622,0.09072519997365358,0.2261073866227955,0.05377194869243091,0.08791411789903406,0.38694870163313716,0.301265597592584,0.2651986309278705,0.0,0.5657187252102,0.5657187252102,0.601200835529884,0.1310289395101623,0.588758147713018,0.05657935412138508
0.1440647692380006,0.10100139023044057,0.10805693024969677,0.10997212877012572,0.4114516822922455,0.0649428252096005,0.08479315857317225,0.499218455128342,0.32126475725211723,0.27671790529859386,0.004420126969763668,0.8267687404849343,0.8267687404849343,0.6709748213674467,0.12997238262618488,0.7740268126112421,0.09669097420136306
0.1657711870242901,0.11944384626537848,0.14640906106208296,0.1504881482098643,0.3026830633543303,0.07817083123428276,0.0836416714228532,0.5393032973428529,0.3442929609167015,0.2911074707585622,0.011269285064553403,0.9771507743544857,0.9771507743544857,0.8153476108146799,0.13784703625225586,0.8389636072232387,0.13170261541230474
0.18905365772608074,0.15467184812488177,0.1745534342456862,0.1710599526722192,0.4833850246707106,0.08666912978126821,0.08526862595082034,0.5799556200236606,0.3699129256608907,0.3083756050082393,0.02052306959177598,0.9244753713129726,0.9244753713129726,0.939172578579416,0.1604221928110423,0.8919352463392122,0.17518706976830425
0.2515939253424455,0.20776607545322645,0.20226034799608644,0.19567640004967088,0.4559578215050054,0.10106902346939983,0.08874561933115067,0.6723756029070547,0.40925290635285455,0.3310293082593793,0.03710691405296684,0.9884988018175003,0.9884988018175003,0.9949937594513013,0.20013425748039748,0.9774058185011394,0.21738550837869883
0.22938609579839445,0.2339889632389742,0.23981043276219605,0.2340306514363957,0.6260701606783576,0.11508110525235156,0.09128970900114662,0.6197603562342071,0.43302892252147224,0.3544944408304804,0.049195515111817655,0.7860329266948477,0.7860329266948477,0.9290293750063061,0.24485405848096226,0.944495933381748,0.1672107863180047
0.20882580887762273,0.1710251660620203,0.1884798195691225,0.20634584692285876,0.4941635037113448,0.1271878066564814,0.09120858649088935,0.5729849034508799,0.44484282427849997,0.3759209811184609,0.05743330920334168,0.6591712043594472,0.6591712043594471,0.8374595594287023,0.25225597728730037,0.7880644687294792,0.12322094708276017
0.22007308565538244,0.18946762209695822,0.20568726189779515,0.23640161598439985,0.2164388679767563,0.13763362954173194,0.09211445394902393,0.591138546259114,0.456857671093463,0.39576179739169415,0.06636328935320576,0.7044160777381339,0.7044160777381339,0.7394083190300256,0.2657037100946238,0.7984099704071338,0.15418874202354071
0.28239844690249527,0.2746200335427306,0.23448782423120287,0.22301250826916716,0.6609057358635158,0.15887094325796972,0.09415152535110244,0.6797898492934764,0.4844819590624747,0.4178412783577943,0.08262595130778286,0.843852541660746,0.843852541660746,0.759364777083407,0.3030944811237076,0.8836934041932827,0.20599684601985033
0.33963754499533766,0.3169800153961946,0.3292745583072679,0.330962368785329,0.4342583685082146,0.1882187307515569,0.09889042368245017,0.7439506576338107,0.5224687423581643,0.44404001265055754,0.10485513143648635,0.920335143032912,0.9203351430329122,0.8495055915849712,0.34748280562747513,0.9425947474236889,0.24717783352317102
0.359481295166137,0.3131618558229792,0.3117025293655214,0.3287307976292057,0.5835234970024933,0.21975853157889577,0.10355045166495427,0.7637253641143983,0.5567284082906467,0.47269671349626846,0.1275726790276172,0.9899734843162097,0.9899734843162097,0.9480658191058366,0.3780351007150159,0.8757713122361026,0.29535761358852036
0.3851995535719164,0.3553058336584386,0.34269050012115804,0.3483263163125491,0.5652391494212593,0.24813677644507726,0.10579033106188229,0.7883838421511985,0.5894704323803591,0.502978792666583,0.15150339038392993,0.9531902761246784,0.9531902761246784,0.9858037720958068,0.4161745664215118,0.8778567724990897,0.34268007113558313
0.43140628125625125,0.40897629155287984,0.41837409723926605,0.4010459611935183,0.6750018237985599,0.27939837053648386,0.1109325897831024,0.8283322442913449,0.6269033312727649,0.5356151547061809,0.17922180825996029,0.9412463786236211,0.9412463786236211,0.9930212915510382,0.4622904479925966,0.9103023334119398,0.39514911715089396
0.4574826440697978,0.4380807718719458,0.45315356850968497,0.45439330196662797,0.5864647556893993,0.31098876727117586,0.11665397032160137,0.848680454358337,0.6614410850526249,0.5694844405697277,0.20772413470814055,0.9385975086476115,0.9385975086476115,0.9752888576013028,0.510282211956428,0.8890400893158247,0.4434668079233761
0.48398881962184764,0.44254738320201037,0.4386438668565736,0.4428172660103685,0.5576146487500332,0.338338447383601,0.12361697260474293,0.8682790359686787,0.6934481480800883,0.6037714513038576,0.23699214505198804,0.9927383327549775,0.9927383327549775,0.9889388816234412,0.5457881398893205,0.8424347756042984,0.4904317653689399
0.5073429986543757,0.506807864041245,0.5164418883205675,0.5255229832569384,0.8221452098186497,0.3710501487388457,0.13099911072289105,0.8847278586783728,0.7221457404422966,0.6376490457541788,0.2665390681579782,0.8956201586552613,0.8956201586552613,0.9731909776384364,0.5903488181957766,0.8541308868205321,0.5498001189855475
0.5810588347177634,0.5385058216105807,0.5150565259446155,0.4991631608164537,0.6774610542305649,0.41485685204691514,0.14129038464957025,0.9290304096474142,0.7632936793023689,0.6739965424882151,0.30295069409453795,0.9974653430949371,0.9974653430949371,0.9935092289712122,0.6366861189359387,0.8423717953384874,0.6023844742082363
0.6494017929268916,0.6623441679409805,0.6536639675167455,0.6724546846447964,0.9187656258628953,0.4653829311303894,0.15267455514568504,0.9610382975190849,0.8120874494284618,0.714037882583966,0.3448677969004701,0.894754625007195,0.894754625007195,0.9596901218267474,0.6948687842736005,0.8911764470323409,0.666283197750975
0.6883014854336987,0.6518982576005659,0.6724025178616291,0.6645745953095933,0.5809749515755915,0.513152131460337,0.16496684869976203,0.9766293345423561,0.8573294643701878,0.75623626292325,0.38790022205255087,0.9685851566557135,0.9685851566557135,0.9848740135358137,0.7488955449442866,0.8580938783628561,0.7143434807780159
0.7519162848963236,0.7146458309080974,0.7216187067088167,0.7034169363822395,0.6631065664247889,0.5616716640791956,0.17651551637780372,0.9988860671649382,0.9068161867058294,0.8011140074960329,0.4351867769526797,0.9917872845740794,0.9917872845740794,0.9829142298748021,0.805201830840043,0.8600382943932355,0.7662547780433623
0.7381618400182769,0.7282616689162963,0.7154940521315467,0.7498605800063269,0.7189536646078765,0.6062371516240861,0.19049109944090337,0.9648481854537405,0.9354516481287741,0.843450228981432,0.4761639279758863,0.9442570290606733,0.9442570290606733,1.0,0.8587225323761923,0.8186220098848435,0.7117249036239442
0.7317859200255353,0.7093869849939316,0.6920889711492612,0.6677823458375592,0.6480177866380676,0.6470255961517778,0.20475962165476244,0.9485437828244446,0.9496762322290199,0.8805152902184769,0.5124013516519124,0.9295488895248271,0.9295488895248271,0.9865266202824492,0.8943841790389022,0.778257734502987,0.6605210940404609
0.7650262292895738,0.7428859653780185,0.7644185271857896,0.7411437046911622,0.6984193973078688,0.6862880717157428,0.22166462373276796,0.9634763168658375,0.9645389315389805,0.9135067996697195,0.5495519573523351,0.9587193977772039,0.9587193977772039,0.9751132288898392,0.9314925722461967,0.7861069452310397,0.7140881509639524
0.8646752301279929,0.8232115389456344,0.7929274869824667,0.7591352417033532,0.6851073723051245,0.7342090340388372,0.24180776285998787,1.0,1.0,0.9478676605877684,0.5962480620038648,1.0,1.0,0.9943529326128343,0.9741665037528339,0.8035849407218945,0.7670310292697414
0.7572891627505829,0.8393486330133506,0.7685746143136459,0.8541840841902036,1.0,0.7663727224123017,0.2586969894928589,0.7798817725737641,0.9880085978055179,0.9726620329889114,0.6243974102192973,0.775951425943741,0.775951425943741,0.9413387203793281,1.0,0.7512554008411951,0.699323361607053
0.7941828802919054,0.7529716491703412,0.6990886558491508,0.6843096137919863,0.6937300191788611,0.8001298280948409,0.27623294060795917,0.8032715204519921,0.9830098833717709,0.9913743830305455,0.6547099162636758,0.8180491105460571,0.8180491105460572,0.8927863270757541,0.9884523935648549,0.7054401927410061,0.7526705414226029
0.7368006934720277,0.734601304400447,0.7322640350270163,0.7437238657341568,0.7599199301297658,0.8184585010644052,0.29337229813266924,0.7055188902589821,0.9547739226992599,1.0,0.6746013866745733,0.6846718763436314,0.6846718763436314,0.7839507273141284,0.9777296161607916,0.6808569729063086,0.6962198272375885
0.6254030040980874,0.705208488946915,0.6440394149614241,0.6794281848969281,0.7831452377721977,0.8156341739655305,0.305799797016646,0.550441663866382,0.8921684987641517,0.9928338470295148,0.6779722075347199,0.4412948088053237,0.4412948088053237,0.6684438920273774,0.9288123524972824,0.6100871130564794,0.6386801171697551
0.691023778526197,0.6477198714792581,0.6451331748006454,0.6317991654060079,0.6807234378227868,0.8159545503898187,0.3204942149881652,0.6076910539743533,0.8573745578531253,0.9792831664146898,0.689637833029873,0.5032859756136636,0.5032859756136636,0.5598032982992109,0.8833891790954524,0.6015188243537541,0.6914174401100217
0.7342215984180442,0.7160867371004654,0.7037550752303393,0.6768479174467642,0.6452878840459556,0.8138721293608578,0.3360877370567511,0.6421773847551849,0.8379233126833848,0.9640721732702195,0.7058642067760861,0.6159856596271529,0.6159856596271529,0.5360962292784932,0.8577565602215044,0.6460411921616037,0.7424932491206354
0.7432481031725471,0.7222821500545287,0.7381699598876849,0.7349371873158823,0.45106254163203724,0.8144707125210785,0.352580366660818,0.6493533666242008,0.8202853492101476,0.9479403515538802,0.7217303679414869,0.46196934438512216,0.46196934438512216,0.5432320516514844,0.8353566685699753,0.6567015375036662,0.7844621562342257
0.773837609051865,0.7490094869184559,0.7839593460893775,0.7528591340393024,0.3214139859100482,0.8194196174728133,0.3708734600588458,0.6739386176270493,0.8108500343031295,0.932914898316149,0.7401017878538202,0.5806771532469686,0.5806771532469686,0.5699436406347689,0.8206606885729949,0.6951460394174007,0.8203520591181067
0.9031450005848164,0.8916504059061764,0.894932524218809,0.8636679423822203,0.37199149939422615,0.8356742956324142,0.3971999238184913,0.7613520877854256,0.8380773176359412,0.9270121617554401,0.7737012693406526,0.9011754711564686,0.9011754711564686,0.6683769926104489,0.8326679695129848,0.8610912935586261,0.8586134571311568
0.9222008336093448,0.8887688133728582,0.9130879807464446,0.879916317145717,0.4527499814211175,0.8424442673151724,0.4236548329853829,0.7724190423806906,0.8600700262833179,0.9272314558431017,0.806602780996077,0.9627971411343352,0.9627971411343352,0.8412378621213925,0.84381758752869,0.8719729369121846,0.900661485477977
0.8796476235137738,0.8608169041116942,0.8786730960890993,0.8748255853484989,0.37639725127989754,0.8568441738677607,0.4493413321854531,0.7088695049166838,0.8589079893320418,0.9271457961147532,0.8307836907198493,0.8251909884338555,0.8251909884338555,0.9256318882361726,0.8382879969521756,0.8093676493085274,0.862193509117803
0.8645318134665184,0.8666522004433743,0.8851622260232289,0.8771965498965031,0.3305118431001439,0.8651232749407076,0.4749760007272934,0.6866092326402862,0.8479918508888897,0.9246245501572606,0.8506769905342797,0.7763103408661987,0.7763103408661987,0.8825346497568525,0.8342663845432556,0.7833215786071455,0.8258770229061565
0.8300020659869679,0.8431667925865662,0.8219468902886898,0.8635285489903396,0.3702154264041033,0.8760917935573771,0.5010838810469546,0.6360292304872803,0.8236329165827357,0.9171344090918483,0.8641420252864378,0.6646500056362935,0.6646500056362935,0.7796290733912578,0.8024404338401517,0.6861817888911989,0.7876989019890919
0.8312917228254394,0.7954757436281837,0.8312067449747237,0.8089957259432278,0.1830425596177591,0.9003220616680876,0.5257811381172198,0.6371727859356368,0.799951480877046,0.9058213773025234,0.8764940043294135,0.6688204246351742,0.6688204246351742,0.7256577247568451,0.7728877653301268,0.6462883523285478,0.8171007998117714
0.8470520333574911,0.8359627013275618,0.8683193703076301,0.8625521568041585,0.20826688684062863,0.9186844395136411,0.5500457395071714,0.6517712147023791,0.7814871367365394,0.8926222473914271,0.8897388917615751,0.7197852212465164,0.7197852212465164,0.7061480621740371,0.7554392133208505,0.6930274466974793,0.847685424206494
0.8893903370838102,0.8570708558035223,0.862048970090102,0.8504183344660377,0.32423593067247375,0.9369456641378575,0.5762009427238218,0.6897634715372843,0.7754322265307273,0.8807024817584413,0.9072812693328053,0.8566964219422667,0.8566964219422667,0.7724329423755539,0.7441986933206697,0.7137681122921156,0.8837076433668755
0.9143205690318391,0.899214613787564,0.9036821579077241,0.8672942987145056,0.3725723877579823,0.9570785385359939,0.6034828490000044,0.7110500260334883,0.7738559012270023,0.8708124889032048,0.9264262182019323,0.9151282498811949,0.9151282498811949,0.8574461647161199,0.7431462475170286,0.7602815901281575,0.9219962782650616
0.9787951032829517,0.9491391332995421,0.9566169744495654,0.9343793370897192,0.45301383564268277,0.9811992143419137,0.6327252119292485,0.7613292033032281,0.787875242733487,0.8660504632540733,0.9522131754781901,0.9674746513881347,0.9674746513881347,0.9429362484152684,0.7521171886846669,0.8336413323197363,0.9640566782956231
